RestaurantID,Cuisine,Rating,NumberOfReview
"cevkTGf4vX_IBU_bGlz9ww","Sushi Bars",3.5,76
"XXsTMRgFBITWL_fSbkmUfQ","Sushi Bars",3.5,118
"g556_c5nqX09MCjL3SlPAg","Japanese",3,279
"k9SHpkjwlYnXZkSLVtl11w","Japanese",3.5,244
"MQway2v2b2Qyjr8ThZdakQ","Ramen",4.5,153
"k6KrdEQ8EAMPJx82fZpUvw","Ramen",3.5,138
"fMLvqGCuPWGsK6vMKthlkg","Steakhouses",3.5,28
"Tk605KjXVTnXpGkOSuVBaQ","Japanese",4.5,14
"HsMExJ0PYZnFACK_T1iUBg","Japanese",3.5,120
"4VCXnljCrvEMgXEDUToQdg","Japanese",2.5,2
"ByTPZl9dL1wgiXEwChnowg","Asian Fusion",3.5,67
"dSTqi_b2mXb_cZhUHPezUg","Bars",3.5,546
"oYAK5hfH0_Y0jyiaasgrjw","Sushi Bars",4,42
"rXbuPLwlFuE0QZFUIs5_6g","Sushi Bars",4,8
"5LSWzldMZLtahaMESfD25A","Japanese",3.5,57
"ltDui1Uf0CYV5OT8mpwNuA","Sushi Bars",5,4
"pbleqhDzNihWfCowxcllnA","Sushi Bars",4,188
"oFBgvlELwMtvqA0gcGr96g","Asian Fusion",3.5,48
"0zvo5YGRwC8FB7zwHi_Wig","Sushi Bars",4,158
"uK7BhMiook9Ij93l_5nEUA","Sushi Bars",3.5,87
"73ORfmj4Et2DVWtroer50g","Sushi Bars",3.5,256
"HfJhenvKDi_ds8SUJFwrLg","Ramen",3.5,3832
"V_SjXcEKRpUaN_1_3G0V3Q","Ramen",3,294
"Rl_d6ox5msWljzRh9grsnQ","Japanese",3.5,177
"LpVbI_E9C_CSp7WhU5h2Iw","Seafood",4.5,422
"BlBBmx4sLmoRW0tORiMDHQ","Asian Fusion",3.5,292
"b_xpzu5nlhxw7qe745K9hw","Kosher",3,29
"TsXW4R8y8y715TMKmlUDAQ","Sushi Bars",4.5,179
"jc_XQPbSCwMHsXLfinXA6A","Thai",4.5,260
"TnYL4gkcnWyoHO76KL4v6w","Japanese",3.5,218
"g8i7ZoTri1fUGkaIM6fP9A","Japanese",3.5,286
"cVgEY8_YcuApmbCbXhlJnA","Sushi Bars",3.5,45
"lPz4dEFSE1YzASjXYPVYnA","Sushi Bars",4.5,28
"Nukulm8uVSjn0zMWk_u4IA","Japanese",3.5,92
"9AIfcDXRJYpFT9mZUXP4Xw","Sushi Bars",3,52
"_eDLqcUps_l_Uuj4lcJVYg","Asian Fusion",3.5,51
"RVHR_au9294WeTL1oAEg0g","Salad",4,137
"a47ooa7Ct3XvAzNJns23AA","Japanese",4.5,141
"5lVBDTuBCV5kF1t9Yb1NTA","Japanese",3,10
"b7Eg41LKjL2BtOXEqVCoeQ","Ramen",4,807
"SkG1zH8KbRKKOgCDxFA4lw","Japanese",3.5,190
"iYFauSnqLxvr4HTY_cIElg","Asian Fusion",4,231
"jAeNN05URRe9_CmGc0ssEA","Sushi Bars",3.5,295
"Ab9R8i9zOuag_wRxBJcw_w","Asian Fusion",4,291
"5lN6j3A_cqbPB4l59BF_Rw","Cocktail Bars",4,198
"xlgGf123WHB7Q6_V4Xe12w","Japanese",3,25
"MzA6gitJKqfW4VrdS7AiQw","Chinese",4.5,47
"lwPVHZJBjQbhR7gQ2rhpNw","Japanese Curry",4,50
"ZxGnVk_eHyVeAT2h0uq7Bw","Japanese",3.5,68
"KGD7hsGHd3KpiEGOApZLvQ","Sushi Bars",3.5,121
"wPymJMA9Esa2i6HVdo_VNg","Sushi Bars",3.5,128
"SUinDfVWO2FSoSlKntDgiw","Ramen",3.5,230
"TBlI_aZ5_bqhUzJiTDqqxw","Japanese",3,67
"DPDznXYX5DBLBASKfxQ_DQ","Ramen",4,881
"_Dt5ud0hdcIfDLmCg39BBw","Japanese",3,50
"dspLTxhT3Po_lgpUOnYLHg","Sushi Bars",3.5,228
"ZO7oni3s8jNG6NUztCQRWQ","Poke",4.5,79
"nyN6xEgKkWTAM4C41nqpkQ","Japanese",3.5,150
"89EAcduo_uwq9mxq2jNzIA","Japanese",3.5,111
"7MzisfVMYsZYTFJv9Unpzw","Ramen",4,291
"grDidrXGVm0tXJC8jnkqag","Asian Fusion",4.5,3
"qNmHq3ST2bBinAN_TatwSg","Japanese",3.5,24
"DN6TPJk4crQq2IgddVke4w","Sushi Bars",4,54
"a5H9p1B6m6WPVjakPylvdA","Thai",3.5,491
"0TNfNUGnW8jzBbCENxIJhQ","Japanese",3.5,111
"6fwKL6DQlSLmjJSjnvr58A","Sushi Bars",3.5,193
"aYKBz_mfKaintHAQiF4_2Q","Steakhouses",3.5,21
"QKFzm9Z6NA6ec1j7M1nd8g","Japanese",3.5,337
"AtUxlW7ltZb73ZXMwpkY_g","Sushi Bars",4.5,213
"Zdd4U8ZUQJdsVBhkrt2GJw","Japanese",4,129
"dCT8cpcHiXrLNKkihUTbTg","Japanese",3.5,249
"wjZ1xFwTqWtILiYr5zLDHg","Ramen",3.5,11
"JkHPM_CMLNGQzZb79GWm4Q","Japanese",3.5,91
"AQaW1dsOhh2aD0qEX8RYZA","Japanese",5,2
"5zO24ZKYVnca0jbY2gpIzw","Sushi Bars",4,64
"uCJD5XBqGl7DWRdR5J8y0A","Ramen",4,25
"0Zjp3JcxwNijCBWEKd7Nyg","Japanese",3,98
"Q54MtCjBjuhk0BUUgLn5SQ","Sushi Bars",3.5,47
"oKtDrJA7uaRvbrgBhF4Q5Q","Ramen",3.5,329
"_x81DhQ4eHrknZUcFg5g7w","Thai",4,461
"daqoTgWT411Rhl5h92BcqA","Japanese",4,35
"KxyH5zvTyXawl17lHjA4SQ","Vegan",4.5,193
"cFUur8507gmcaAhmhDcw_A","Japanese",4.5,14
"TyLhPh5dez8JLqXOgHXUaw","Japanese",3,66
"Eb59Dr8SUjvoZAo__RdkVA","Sushi Bars",4.5,20
"bpeeh_kkay0ZE7mGXsCVKQ","Japanese",4,112
"0lZeHrKy9DLfBxek_oR3Kg","Japanese",3.5,381
"2TWVQBY6WvzvaU1taRXHCw","Sushi Bars",3.5,395
"242duaE9aarDFCh_tvsfUQ","Sushi Bars",3.5,128
"yQsIfCcepYeQ9nelYdAIUA","Japanese",3.5,118
"enx0SZOoGBgeTQ__aF8OFQ","Sushi Bars",3.5,185
"xsAyLxRlbcKoLmOirWdETQ","Japanese",3.5,105
"2SMaAUcbNjW7vSwdg38P2Q","Ramen",3.5,329
"RjMAeYcRfwIhwjCZbJ2sHw","Ramen",3.5,44
"85y2x_yaBAEGDtwkhqe6ug","Japanese",4,17
"vUZTHdPWqTCkj3g93D6CNQ","Japanese",3.5,69
"UlsRplz7jGbDLOOBi5X_ww","Poke",4.5,53
"dgU5NoylJVJ5rDZY_PezkA","Ramen",4.5,378
"aXbajGzcN6vx2n6KNMtOsQ","Sushi Bars",4,168
"HvgrpROomwRg_pATqaV8oQ","Japanese",3.5,413
"NLX5qLkupQAQaXmrikjw9A","Sushi Bars",4,41
"Icp3dY947JKh6MR0IQlxTQ","Ramen",4,50
"0CXOlOPhQSSg3lSs27GOTA","Chinese",5,1
"OBQ2IKvREm5oW6_uu_v_uw","Sushi Bars",3.5,195
"7gXgfECmBH2AKSgF_c_USA","Japanese",3.5,74
"MLx55vayKx0MmK5PIQhmrw","Sushi Bars",4,141
"DOfTUBz8hVpRxKLluypHUg","Japanese",4.5,140
"y0iJ2BrB2rrOM_hogOO1mg","Sushi Bars",3.5,85
"vK7iadpR_2eyb62d0LlviQ","Japanese",4,38
"SbXJlImRDoMeepmq_f96cw","Japanese",3.5,83
"5ky4KlsPIACplqhg28XOAg","Sushi Bars",4,53
"_kLlgcwT_Sf8Riq8wziVeA","Sushi Bars",3.5,118
"d6vs1a7nVwhRVk4Ld89_hQ","Sushi Bars",3.5,49
"q1gZLXETOCkRrOESCcjdqw","Korean",4,106
"OO1EUYT629SG6rxkHJnmYA","Japanese",3.5,54
"iBSoi03lblC_YcT7_oGGdw","Japanese",3.5,145
"czZG3xck5tqbBZEURVMkjw","Sushi Bars",3,120
"HMyWIC0qcKOH29qquCH2Dg","Japanese",5,73
"01isnBO1rFO2LTOeNfYl9w","American (New)",4,801
"je92kXXWjANmiN_dfwNapg","Sushi Bars",4,347
"7YhT9pqVmMpsWiWGFmQZrw","Sushi Bars",3.5,37
"_A9wLSvvbGNt_IcBaO9nCA","Japanese",4,142
"ELCnBV5Ie3VnY2q3842Rbg","Japanese",2.5,95
"6tJB7AWwVzccgJdOMWUYkQ","Japanese",5,10
"G1HUAEpZcNHXO1V1gLoASQ","Sushi Bars",4,82
"9MBNbh_0QtzA8UcBCjaNcg","Japanese",3,184
"XeryaXOFIn6gSXgi2WSV2Q","Japanese",3,13
"NlgC8TjNuf8sy6qg2xpqsQ","Sushi Bars",3.5,512
"qiw9Kgsu5YVGrQL_OeDmcQ","Ramen",3.5,1254
"Xfx5MCkghFKEWZ8umGMpIA","Sushi Bars",3.5,137
"Y9RuXSHc0QxdPmzUP9m87g","Japanese",3.5,165
"bZ1x7QN9ylQiGgBXS0I_9w","Tex_Mex",4,31
"B2oluN_xUWvHkrIwtEOucQ","Sushi Bars",3.5,71
"nrJtX2BcYW1e1zdokH_aGg","Japanese",3.5,130
"TwxP5xU_xyzlf7SVzCnpuA","Thai",4,28
"eHSu9NDWPJ3BvQDmPEJpfQ","Asian Fusion",4,160
"pS7aJrWCGRuVqflukwiFDw","Sushi Bars",3,13
"aq0SXPyy_dpFjcfvTDRxBA","Sushi Bars",3.5,407
"aSFBv64GBpMOFPqIleeQFQ","Seafood",4,1455
"Utp7letJ4wutRJ2zUdvOUw","Japanese",3.5,117
"fz6InLkB0FBkrXB0FiCwLg","Japanese",3.5,185
"_Zq3mxKHO7uzKBzF6FE8sw","Ramen",3.5,164
"V_rY0hlPjAghV14jOlVUiQ","Asian Fusion",3.5,303
"L87p5eAKGjvkS2YZYjZcrg","Japanese",5,1
"u1aeWjvebECChpm5IbUUkA","Japanese",4,21
"iPE3nbYTMeQUILrCZBY4mw","Japanese",4,2
"05rVLz_3rXabPskGje2xHA","Japanese",4,3
"bnCZgNyG9FRXRy7g2_rcMw","Japanese",3.5,60
"gAc5qTZ0JrYB6mr5j5AluQ","Ramen",3.5,177
"IS94JDTcq_WedBcj6P4qpQ","Sushi Bars",4,64
"2018M73mRQExwbzoV6ox7g","Japanese",3,123
"NUFdHBhmlzJAZv0IpYuOoA","Sushi Bars",4,12
"bvU8isunruqpq4LPbJ67nA","Sushi Bars",3.5,188
"jYia13i0CBwNXadzAAxLJg","Japanese",3.5,266
"7e6fLPB03_xon1vnIQ6gJg","Japanese",3.5,117
"3OKf1QQnDhjkBKVg0eMllQ","Sushi Bars",4.5,108
"FoR70YoGSb4_QavCe1WZEw","Sushi Bars",4.5,849
"1CfowrfIQtEW520wsrO4Zw","Ramen",3.5,43
"xUD5j3fq3CExLfyV_GhHPA","Japanese",3.5,508
"eZngz1akxl2qrNCbLP4hHg","Steakhouses",3,12
"qikiQkcPe40utb7uKDJMHQ","Desserts",3.5,155
"zj4vqgljRhxwWlvttgFRKQ","Ramen",3,462
"mZOsij0jxAUF3HM8rRMlFQ","Japanese",3.5,91
"ydjApPbEDF_hXbdxlus4jA","Sushi Bars",4,536
"zjGALLjlJblpZWarcDPpsg","Japanese",3.5,210
"AVuDEai_NoQnsnPgcFmI7w","Japanese",3.5,52
"6Gra4M9dOXcjYzi611KwKg","Sushi Bars",3.5,92
"WZwsWjcFILSyx7ii_Nrl8A","Japanese",3,49
"BDEqy8Qk4QdzTRlqZRFMxw","Japanese",4,84
"b_J5KlnS5NPMpxM3CYjgLA","Sushi Bars",3.5,163
"RYoc4EBUNOtgbg7c32OG9A","Korean",4.5,185
"HXLDYJ6Fznjn48VbE_8cow","Japanese",4,284
"Ycz0lIQObftqCnJJvln2WQ","Japanese",3,394
"8qJd4UbgUa6i7SdB9DmT3g","Japanese",3.5,60
"2TOtrDhkQjaOJWwJJr0tUQ","Japanese",3.5,107
"nNAzEGkZnecQF0yZdYfMIg","Japanese",3.5,246
"KBI0MmqaD0DBrzOgS_upqw","Ramen",3.5,14
"2JMnv1G2ZTHAldgLhmKnqQ","Japanese",3.5,80
"Jcp_SJpnkhj_MD8_aDIHaQ","Ramen",3.5,128
"modTogi2UZRnoGTk82nRDQ","Sushi Bars",4,126
"mZb4Td9YK8f1jwsg9xU_gg","Japanese",3.5,81
"zJnVdASxGhrQwZ5yHmQtLg","Japanese",3.5,147
"oEZgjH40y_3SVYSD9tnUkQ","Japanese",3.5,264
"61HfCnnk6_SlvAuutOFntQ","Sushi Bars",3.5,155
"pWT9GRkLeloTEKo2HkyKKA","Ramen",3.5,26
"tku05qRnWxN1P54mJZ_t1g","Japanese",3.5,176
"Fv6ueSQwc_ITpXEhybHvtA","Japanese",3.5,589
"sLz0y7uD8_T8Ye32r7uyog","Sushi Bars",3.5,103
"wv3_eFVYUaZo3XybsSnDIg","Japanese",3.5,152
"LIxm2VH7kJtNM5diV4PL5w","Sushi Bars",3.5,97
"aJkb_Ek9iZJUKgH5_cu7wQ","Sushi Bars",3.5,76
"_u9yPjmvZilrXYM8JlKG6w","Sushi Bars",3.5,39
"sCdHhISHDQ34_j4Z3u8MWw","Seafood",5,2
"gDW2Bmr8NKu46bUXl_Htxg","Sushi Bars",3.5,92
"jva4AMX7zRkNsY3DKX9LlQ","Sushi Bars",5,11
"Xin_wedns7o3_SgCke1b0w","Sushi Bars",3,57
"C_3TuAcJV3qday2DsBGiKQ","Japanese",3.5,60
"55jx0bYJ_odyqKKSrDXtPA","Japanese",4,78
"JfiQzDkzG3L3TLmRGUHMuA","Sushi Bars",4,57
"neccHiLwwGeMUVRXSC7q_A","Ramen",4,105
"3BYgbjo8MtaIyLZMdTxrOQ","Japanese",4,293
"aRnqeB3ANO_HKETtyL7rlA","Japanese",5,1
"R6OddzYA6BF1J_LWp6Ac6w","Japanese",3.5,11
"JUPxlDVMxuRSsqMcH6RCVg","Grocery",4.5,1385
"2df_xQAswinocvoXMg1glQ","Japanese",4,25
"2CMgTjJoC3II30mxRy_G8A","Sushi Bars",3.5,118
"FcYqAzyIaskH9rxibcrSbQ","Asian Fusion",4.5,7
"FgRJsieXorHgI_2XzGxh5A","Japanese",3.5,259
"IYwz7ck1OZCoZqW0F31pLg","Thai",4,36
"R8AuOT38zaVYInLPl6VPjg","Sushi Bars",4,39
"FXFQJmhK6elesopXdhjvFQ","Japanese",4,64
"0vSAR3Ym2fuehBvHSZyqIQ","Sushi Bars",3.5,666
"V8l3xdkEQESeBz_pZ0zqCA","Japanese",2.5,200
"3csCSCHoQACwCp4e4E4phw","Sushi Bars",3.5,197
"5JYpVoaYkYxrByOskzHAdQ","Japanese",2.5,49
"NK9_IcDFT0aCr6a33WuuMA","Ramen",4.5,117
"O1fUmxt3kbV_rnyjBtzAfw","Thai",4.5,149
"lRaDAnKXieqbGnhqjDVhzg","Coffee & Tea",3.5,99
"Jknvr__Ys6D_riZptBadsA","Japanese",4,24
"VWlidaImhVzgyVQRbhXsew","Sushi Bars",3.5,132
"pRS2W9NqdsZ2z11yKrOo5w","Sushi Bars",4,1
"_yOUj1AxF6DJvHdTNYrg6w","Sushi Bars",3.5,154
"WqxmkjSW_QtRopc0K_U4zA","Ramen",4,30
"gNDaXUNnl1B1NKyoMN6x5Q","Japanese",3,245
"5jPRymIzVI3qdbUKO4mHiQ","Japanese",4,160
"uVHa8BktK6jjYTaSxra_sg","Japanese",4.5,361
"2f0EWTvp3YDtGNKEEXKKhA","Ramen",3.5,804
"_FSwYW_xV__5KHTIc56B0Q","Sushi Bars",4,51
"YfpFRkOx6rFcWsuvQpyMHA","Ramen",3.5,890
"LcmRObvsi8JkxFCJ_l2_1g","Sushi Bars",3.5,113
"SYCt2MYSFKlCJx98VFfA0g","Japanese",3,178
"PqX9bDlDCc6qOZd2vw4tYw","Japanese",3.5,162
"V0iszuSRO9V_uZ8QIzuLBA","Japanese",3.5,55
"gZmI19ytIrNEXmPo17zqcw","Japanese",3.5,120
"XB_YNEvXM0Qch55jovpSJA","Japanese",3.5,172
"fy6GKGvQSRk_c_qLTvmJMw","Sushi Bars",3.5,42
"yOW3kGkOUHvWhh2vRn8sfQ","Japanese",3,30
"M8FNsKsudKbBcYMyH5bjlw","Sushi Bars",3.5,272
"tAtVthcI8oKJxvXpYxH_9A","Poke",4,31
"loXvaVYhzOO3xTYzntlVBg","Sushi Bars",4,56
"FGSHyzOteuQudWXqrIU95w","Sushi Bars",3.5,137
"C69uTzoWFaIWcpnYf2LbRw","Ramen",4.5,265
"ucO0J9f1m7bIs1nQclzSeQ","Korean",3.5,23
"jhyg04zQZqW_HWLq5qjsMQ","Sushi Bars",3.5,64
"jho1TctWYD_IZoWhkxqGLw","Poke",4.5,79
"G4qZvheX74VwYvek7I8iQg","Vegan",4.5,80
"7ShtxVe1ecYSjbKysm0T_A","Japanese",3,205
"snJZrvebNxanqMmWPhqndg","Sushi Bars",5,23
"AT8y2hH3zcALOhJPzb_hiw","Sushi Bars",3.5,216
"P6lp4sbzK29yQAMnEqe9dA","Japanese",3.5,167
"SXi6lU3TF15BhXkTJ5cTFQ","Sushi Bars",3,120
"ykf5siP_2CXY3leFbeeabQ","Vietnamese",4,195
"zQvjlzYDx1srnYO_zXHjYg","Sushi Bars",3.5,75
"Pfjb9Rn5Th7R_pLXVARwlA","Ramen",4,943
"pZMxOkuYVq_Q5QYTGA8LEA","Ramen",4,140
"wqsHsMl_l_3R_L23Qf5d4A","Ramen",3.5,22
"f0CAuvkgAByWo4ceT3u9uw","Japanese",3.5,267
"pe0kLJDb7DEWSKCbOS8D2g","Japanese",4,132
"4QztwpKtBZjtYXNRc1U2ZA","Japanese",4.5,268
"0FOE_TW_91b9wN661lZMyQ","Korean",3.5,469
"2C2xXOJUvvWfNSw0nlcg4w","Japanese",3.5,37
"NiosoLeT66__O2BOUlI_GA","Sushi Bars",4.5,59
"YDcm61sM_BP_FKmFLgoPAw","Japanese",3.5,108
"q2zD96VKoLobG_8_u21LaA","Taiwanese",4,172
"F3_lTIXR9cV3Ajh3Wf95Ww","Japanese",3.5,198
"ct58a_D8Z8DoJt7luB50wQ","Ramen",4.5,66
"ajYmkzcRnvmOHtiWDRXQpQ","Japanese",4.5,42
"iU9ccAdtNNRgV_jMKj13mw","Japanese",4.5,25
"nnSyjwIkhbJIBMiBtch_BQ","Japanese",3.5,207
"5EaTaKHxXtD5bTCVnbi2Xw","Ramen",4,89
"U6kLMaDnq6tBD83U0YHshg","Japanese",3.5,147
"9MIkAs75TQzdwljVkUoZEg","Sushi Bars",3.5,99
"uiPuKLlg8nGZ22qYO_EnMw","Sushi Bars",3.5,117
"hHzngEBZs7iLE42Zv3MHXg","Cultural Center",5,4
"RH0oa1kJHJezBRHFFsfomg","Cocktail Bars",4,108
"o0G_zp_XgP6Pr_WY4LLHLQ","Japanese",3.5,94
"OLY3Ppf7PHFeT0j_O6ptVg","Ramen",4,507
"QpPcrp2hQQ5KUg_X6SIirA","Japanese",4,4
"ugPFTZ2PTMtrgooJ2tMXpQ","Japanese",4,31
"jsJdz6pvyYZjtut9vkUwBw","Bubble Tea",4,147
"UqR0FxuZ5VPSYL5N4bbxMw","Japanese",3,123
"03_WCL7HaShHkS5kAk6lVg","Japanese",3.5,447
"Gg3heBdQQ9Wr03icYIaIQA","Japanese",3.5,119
"Xk2zYFCknLOIZRv8T9z_Dw","Sushi Bars",3,191
"RYKGs45OjF_vlb2Ds2Jb_g","Japanese",5,1
"jplPyiAUcDhFasdqozSnEA","Sushi Bars",4.5,29
"ciJkcDZ5kCh5D0wWyvvipw","Japanese",3.5,143
"_ZMnUfTTjLEfUt4PbQGqgA","Ramen",4,22
"PRQyJoum__REZ_yeEidyBg","Japanese",4.5,181
"PuiSQqVdC38FhwXtWOPJzw","Sushi Bars",4,194
"eX1l0ZlqaHbkWz5dOmPt4A","Sushi Bars",3,108
"etIbdlTKz2yLkvr9MWNPvw","Sushi Bars",3.5,293
"frjMUU8VpT6Ou0y7TWEgYw","Sushi Bars",4,2
"G9SWgxH65OBQaJaE8dHkbw","Ramen",4.5,72
"lAe8o_RXnUSFYzBV8hZkYA","Japanese",3.5,205
"gPn_MadQRUNClx67z_tQ5g","Ramen",5,2
"Q23LvHPuC9ajSbMEt8xoUw","Lounges",3.5,247
"bLDHO08mO_OMNMBW9gdetw","Japanese",3.5,130
"tEKxAitFfYl4uYexZtiNNw","Asian Fusion",3.5,46
"wJwbAYEyD_sTJsn_3KL8oQ","Bubble Tea",4,31
"P8YbK6_2TnXHojrs0ycisg","Japanese",3.5,1503
"oIPpGBpDdi_Z_7hhXGvW8Q","Japanese",4.5,33
"zdgJUdnxkRmmtb4qIk0ZHg","Sushi Bars",5,10
"CKBku3Flj5Nh8VA6ZH_q2w","Japanese",3.5,154
"jHn3mUjbe9caYZNe1z9YUw","Sushi Bars",3,121
"aIPbIdP2l9cWxVdtIRwYrA","Sushi Bars",4.5,17
"u3JBjUgrCdxy6WF0tnX3SA","Sushi Bars",4.5,377
"cEeWgcPTf_NujmpQqXxcUg","Japanese",3.5,132
"D1V7ZadUtUPuYYlpDA1BOQ","Japanese",4.5,11
"iJUoxnxbCtVDMek4keHJFQ","Bars",4.5,78
"ynIx549QFj29o84y1RSGyw","Cafes",4,353
"QJTLAOMNvhV1_jPfcQ_qPw","Sushi Bars",3.5,147
"h3iF9MVyPyQuLNdfKxFXHA","Izakaya",3.5,10
"mD8xyvhObwgTh_i_hNd60g","Japanese",3,103
"jR09vZmJnwKPw4DyMxgwnw","Sushi Bars",4,350
"kCk2uqmmJBQ80iLuncNhlQ","Sushi Bars",3.5,57
"Q47OUqvJ7PXwBBWB_pC2ZQ","Sushi Bars",3.5,116
"yBIxpidB7TzMRZogAucvfg","Japanese",3.5,82
"PT6hP9fHaAlmxC6_MdRkag","Sushi Bars",3.5,129
"0vg2Z_HPwkyVVX613j2ysg","Chinese",4.5,262
"gige0Bps68Lk974vKytbGQ","Sushi Bars",3,337
"D2di7LFb_38pTdkMNiKmpA","Sushi Bars",3.5,92
"juoHZs_uMmqW4gQ1iISvxA","Sushi Bars",4,475
"SyQSAyd2ij6st3oAurb6XA","Japanese",3.5,21
"tznio_FInuk87Y15Dgq5iw","Japanese",3.5,733
"PqKY3hMc5jY3EFop34ObGQ","Japanese",4,31
"_FICyzFLQxR7N62I6qU94A","Sushi Bars",4.5,21
"VGo4GostjNr0_SOTpKuBqQ","Japanese",3,76
"4xeG4hxOJfxhD3ayOcu1pQ","Japanese",4.5,113
"Mzt7J53rOihwxIt41SH7vg","Ramen",4,164
"4LVINhq3y4hCrxtShrNkYQ","Ramen",4,165
"pZOmV1O0panjcYKXoXgNYA","Sushi Bars",3.5,47
"6qK0MyhsXYLgMSPWZdleGA","Japanese",4,134
"EzuRT_4vOrvWdHqZzEFf0w","Japanese",3.5,906
"p7HH7fLzx_H1y2hkttYxtg","Japanese",3.5,415
"R_dUNNbtE0gJtK5iYjARJA","Ramen",4,181
"z1R0tUFUZ7RU_kQTlzRsZg","Japanese",3.5,37
"NEQUX6MJSG8yeFqDCApbAQ","Japanese",3.5,76
"qF7MR9gKSkDrIA0ACw4TZw","Ramen",3.5,424
"L6R0jz1YiaW_Mi8UW4ibFA","Asian Fusion",4,185
"WH1GI4cj44DxPiRWMG96bQ","Japanese",4,79
"VY_Zo4OofWTwI72hzb6iYw","Japanese",3.5,48
"NjNTbqiiSmGknApAoo09Mg","Sushi Bars",3,42
"Lb1aZim8mmM4b3TY2oxt_A","Japanese",3.5,51
"_ZMaWRPqs0hPDe9apyFRGQ","Sushi Bars",3.5,165
"dxHn9Zk17fiY_9CvydZdgg","Poke",4.5,51
"vHtV8WkFec0mlWfDmm9R2Q","Japanese",3.5,75
"2YkqGzOldh_gcSSFkvP44Q","Asian Fusion",4,194
"u8seGm3CnP6RGEiimftUIQ","Sushi Bars",3.5,394
"MAd2l4Cmgk8r8v0FxIBsVQ","Japanese",4,51
"dJdIEYv56jTBkU6hAnSypw","Asian Fusion",4.5,85
"A_pEWrmdOmOuppwSZOlCBA","Japanese",3.5,179
"bB8dHfAEJrF5tNcHr0yJjA","Japanese",4,1464
"pFUZEEN4B_yp0785xHyoqA","Japanese",3.5,68
"frqlGMVgi2oyJCK7SNq1iQ","Japanese",3.5,56
"QW1czVOqwkNet53Km_BIyQ","Japanese",3.5,142
"Idx1__FUB7CqnhS4aQWGFQ","Sushi Bars",4,81
"py1zfy48JMV6tMZRvgxMKA","Japanese",3.5,158
"6EArjn_iacj_yGVLTKWuEQ","Japanese",4,476
"ruBUmEgfRVu7M6i64XMQ9Q","Japanese",3.5,193
"KdLP9XehfVmNonUg8O6taA","Japanese",3.5,208
"dL6_XUUr_INX10IOMtSM0w","Japanese",4,138
"XB8hpls_B4ekyZvuouxqng","Japanese",4.5,23
"Jwa9ibcOtv42oNpqdE7z8A","Cocktail Bars",4,303
"eA64YkTdF9QZwrPtXBBSkw","Sushi Bars",3.5,5
"XD9XiCUvbvCt7laocvAadw","Sushi Bars",4,130
"8vYNqvS2PMN00xTT6WBzHA","Japanese",3.5,188
"1xxx4X6harPvGMcPmS15BA","Ramen",4,314
"Eqz2pL3xHnr_72fxDXa2IQ","Poke",4,10
"LNwaPEFd9gHu69lFtgYQOw","Japanese",3.5,107
"JRmQRFEEnSUdAcesHun9AQ","Ramen",3.5,807
"V96YbhzyAGsDByRrCWpBZA","Japanese",3.5,320
"8Jz2IfS_BGCm1GniqJVe2A","Sushi Bars",4,93
"XuberRcn8B3DhPXTLzab8Q","Japanese",4,167
"cZAh6BzEeMI5fofWeDvuhw","Japanese",4,139
"MvmuCDXPliFUYJ7B7Y02AA","Ramen",3.5,981
"KxOAVoyJ55G_gEQqhnBpAQ","Sushi Bars",4.5,11
"SqUIFSqY1PWKWY_hfgJ0MQ","Sushi Bars",3.5,366
"AanNkr0fdlLXtUzjqwbcvw","Japanese",3.5,129
"_myNMz3yTqIvOEAXxAHTBA","Ramen",3.5,118
"w7p3TTQaTG3jFFYWHrNnUg","Sushi Bars",4.5,75
"EbX_9tqAJs4gW51gZpOB7g","Malaysian",4,517
"xxsu5_2iPphmBsllkv2P1A","Japanese",4,22
"EIcbGkl6bRtAi12zcjA7_A","Sushi Bars",4,156
"ak_EOiPVe9bnSnKXAVHNgg","Japanese",5,1
"442I5u02L3adihIF_p8v2Q","Japanese",3.5,73
"U2tjlMRITBSHHHTiv7L11A","Japanese",4,143
"WlRZ4JEAVqtemQ5WQhFAFg","Japanese",4.5,88
"_pab00ajP_NS1KGfILveYA","Sushi Bars",4,365
"hQk1KtjFpixNv4UWyi0VAQ","Japanese",3.5,46
"1j93J41t3Ni40IbrULfICw","Japanese",4.5,70
"2zaFer47CnuerUmTfAjJ9A","Japanese",4,31
"LKwMXPoL_2UYqNAthX88aA","Japanese",3.5,182
"jt_0y4RJ20ONbkxxNWG_Sw","Sushi Bars",4.5,78
"xAEs5QnuL8uMNWjmUGpK7g","Sushi Bars",3.5,302
"RjeW_l8OF99rn5df5_Rj4g","Ramen",3.5,875
"AomqiQxf3_XQM6qXa4rpUQ","Japanese",4.5,18
"sXxpqjRajbspzLRdv_6QBw","Chinese",4.5,92
"rN347NNwQ0hDSlbedzI9BQ","Asian Fusion",4,183
"eRtceh_W_yniAfCqJni5Bg","Japanese Curry",4,1295
"Ju1Tu3Dl1qVmqEuD4Nyo7g","Japanese",3.5,49
"pb_ZeBeT3eYtr_Ctxjzy8g","Sushi Bars",3.5,29
"njmOPpVZxIseG262NPfspA","Sushi Bars",4,316
"Qn4oMAF3_p1vDFz894NDeA","Japanese",3.5,143
"ZGN1Hwora6U4mZEhPjGtsw","Bakeries",4,152
